paralog_pair,gene_A,gene_B,n_cell_lines_scored,scored_in_PC9,scored_in_HeLa,prediction_PC9,prediction_HeLa
OR7C1_OR7D4,OR7C1,OR7D4,2,TRUE,TRUE,0.005674606,0.025491968
OR7C2_OR7D2,OR7C2,OR7D2,2,TRUE,TRUE,0.007445266,0.01702228
OR7C2_OR7D4,OR7C2,OR7D4,2,TRUE,TRUE,0.067351967,0.064012162
OR7D2_OR7D4,OR7D2,OR7D4,2,TRUE,TRUE,0.015885381,0.012739134
OR7G1_OR7G2,OR7G1,OR7G2,2,TRUE,TRUE,0.06202431,0.054541271
OR7G1_OR7G3,OR7G1,OR7G3,2,TRUE,TRUE,0.070400804,0.055875249
OR7G2_OR7G3,OR7G2,OR7G3,2,TRUE,TRUE,0.065555587,0.051192909
OR8A1_OR8D1,OR8A1,OR8D1,2,TRUE,TRUE,0.059047781,0.055935971
OR8A1_OR8D2,OR8A1,OR8D2,2,TRUE,TRUE,0.066947155,0.053746324
OR8A1_OR8D4,OR8A1,OR8D4,2,TRUE,TRUE,0.059511922,0.05022845
OR8B2_OR8B12,OR8B2,OR8B12,2,TRUE,TRUE,0.072480932,0.083155617
OR8B2_OR8B3,OR8B2,OR8B3,1,TRUE,FALSE,0.03850951,
OR8B2_OR8B8,OR8B2,OR8B8,2,TRUE,TRUE,0.015470992,0.009590223
OR8B3_OR8B12,OR8B3,OR8B12,2,TRUE,TRUE,0.070498832,0.097810104
OR8B3_OR8B8,OR8B3,OR8B8,2,TRUE,TRUE,0.014922986,0.010494984
OR8B8_OR8B12,OR8B8,OR8B12,2,TRUE,TRUE,0.069697663,0.061948396
OR8D1_OR8D2,OR8D1,OR8D2,2,TRUE,TRUE,0.075572625,0.086170375
OR8D1_OR8D4,OR8D1,OR8D4,2,TRUE,TRUE,0.062471095,0.06198464
OR8D2_OR8D4,OR8D2,OR8D4,2,TRUE,TRUE,0.070659459,0.070547126
OR8G1_OR8G5,OR8G1,OR8G5,1,TRUE,FALSE,0.03800714,
OR8H1_OR8H2,OR8H1,OR8H2,1,TRUE,FALSE,0.087841131,
OR8H1_OR8H3,OR8H1,OR8H3,1,TRUE,FALSE,0.091990143,
OR8H1_OR8I2,OR8H1,OR8I2,2,TRUE,TRUE,0.070287317,0.08731553
OR8H2_OR8H3,OR8H2,OR8H3,1,TRUE,FALSE,0.125395223,
OR8H2_OR8I2,OR8H2,OR8I2,2,TRUE,TRUE,0.072056577,0.086207785
OR8H3_OR8I2,OR8H3,OR8I2,2,TRUE,TRUE,0.069489703,0.089415461
OR8J1_OR8J3,OR8J1,OR8J3,2,TRUE,TRUE,0.098539047,0.066644005
OR8J1_OR8U1,OR8J1,OR8U1,2,TRUE,TRUE,0.082372285,0.061478801
OR8J1_OR8U3,OR8J1,OR8U3,2,TRUE,TRUE,0.089252368,0.059933882
OR8J3_OR8U1,OR8J3,OR8U1,2,TRUE,TRUE,0.065348342,0.057228293
OR8J3_OR8U3,OR8J3,OR8U3,2,TRUE,TRUE,0.069118954,0.049355965
OR8K1_OR8K3,OR8K1,OR8K3,2,TRUE,TRUE,0.074889176,0.07461457
OR8K1_OR8K5,OR8K1,OR8K5,2,TRUE,TRUE,0.070112079,0.058936719
OR8K3_OR8K5,OR8K3,OR8K5,2,TRUE,TRUE,0.081642784,0.105176099
OR8U1_OR8U3,OR8U1,OR8U3,2,TRUE,TRUE,0.070296735,0.054909103
OR9A2_OR9A4,OR9A2,OR9A4,2,TRUE,TRUE,0.073141992,0.057158791
OR9G1_OR9G4,OR9G1,OR9G4,2,TRUE,TRUE,0.07379017,0.060683422
OR9I1_OR9Q1,OR9I1,OR9Q1,2,TRUE,TRUE,0.065652423,0.049980462
OR9I1_OR9Q2,OR9I1,OR9Q2,2,TRUE,TRUE,0.072013907,0.056411918
OR9Q1_OR9Q2,OR9Q1,OR9Q2,2,TRUE,TRUE,0.068765379,0.058743093
OVCH1_OVCH2,OVCH1,OVCH2,2,TRUE,TRUE,0.001833006,0.003261172
OVCH1_PRSS56,OVCH1,PRSS56,2,TRUE,TRUE,0.00350741,0.003077303
PABPC1L2A_PABPC1L2B,PABPC1L2A,PABPC1L2B,1,TRUE,FALSE,0.135399818,
PABPC1L2A_PABPC4L,PABPC1L2A,PABPC4L,2,TRUE,TRUE,0.059580181,0.070870653
PABPC1L2B_PABPC4L,PABPC1L2B,PABPC4L,2,TRUE,TRUE,0.061921727,0.071485922
PGA3_PGA4,PGA3,PGA4,1,TRUE,FALSE,0.035307121,
PGA3_PGA5,PGA3,PGA5,2,TRUE,TRUE,0.035932403,0.151902452
PGA4_PGA5,PGA4,PGA5,2,TRUE,TRUE,0.032053888,0.115597084
PLGLB1_PLGLB2,PLGLB1,PLGLB2,1,TRUE,FALSE,0.036352854,
POLR2J_POLR2J2,POLR2J,POLR2J2,1,TRUE,FALSE,0.19081894,
POTEB2_POTEB3,POTEB2,POTEB3,1,TRUE,FALSE,0.534344316,
POTEB2_POTEF,POTEB2,POTEF,1,TRUE,FALSE,0.328076452,
POTEB2_POTEG,POTEB2,POTEG,1,TRUE,FALSE,0.2696428,
POTEB2_POTEH,POTEB2,POTEH,1,TRUE,FALSE,0.255108744,
POTEB2_POTEJ,POTEB2,POTEJ,1,TRUE,FALSE,0.267804801,
POTEB2_POTEM,POTEB2,POTEM,1,TRUE,FALSE,0.235233128,
POTEB3_POTEF,POTEB3,POTEF,1,TRUE,FALSE,0.294054508,
POTEB3_POTEG,POTEB3,POTEG,1,TRUE,FALSE,0.288229585,
POTEB3_POTEH,POTEB3,POTEH,1,TRUE,FALSE,0.271336406,
POTEB3_POTEJ,POTEB3,POTEJ,1,TRUE,FALSE,0.25363493,
POTEB3_POTEM,POTEB3,POTEM,1,TRUE,FALSE,0.273225784,
POTEB_POTEB2,POTEB,POTEB2,1,TRUE,FALSE,0.373296708,
POTEB_POTEB3,POTEB,POTEB3,1,TRUE,FALSE,0.427922726,
POTEB_POTEF,POTEB,POTEF,1,TRUE,FALSE,0.353074431,
POTEB_POTEG,POTEB,POTEG,1,TRUE,FALSE,0.230927736,
POTEB_POTEH,POTEB,POTEH,1,TRUE,FALSE,0.234163314,
POTEB_POTEJ,POTEB,POTEJ,1,TRUE,FALSE,0.291082382,
POTEB_POTEM,POTEB,POTEM,1,TRUE,FALSE,0.218785167,
POTEF_POTEG,POTEF,POTEG,1,TRUE,FALSE,0.180050716,
POTEF_POTEH,POTEF,POTEH,1,TRUE,FALSE,0.193191648,
POTEF_POTEJ,POTEF,POTEJ,1,TRUE,FALSE,0.305036217,
POTEF_POTEM,POTEF,POTEM,1,TRUE,FALSE,0.238484949,
POTEG_POTEH,POTEG,POTEH,1,TRUE,FALSE,0.088615134,
POTEG_POTEJ,POTEG,POTEJ,1,TRUE,FALSE,0.117221117,
POTEG_POTEM,POTEG,POTEM,1,TRUE,FALSE,0.099370532,
POTEH_POTEJ,POTEH,POTEJ,1,TRUE,FALSE,0.116604149,
POTEH_POTEM,POTEH,POTEM,1,TRUE,FALSE,0.093401186,
POTEJ_POTEM,POTEJ,POTEM,1,TRUE,FALSE,0.130507812,
PPIAL4A_PPIAL4C,PPIAL4A,PPIAL4C,1,TRUE,FALSE,0.251927525,
PPIAL4A_PPIAL4D,PPIAL4A,PPIAL4D,1,TRUE,FALSE,0.259530008,
PPIAL4A_PPIAL4E,PPIAL4A,PPIAL4E,1,TRUE,FALSE,0.289611161,
PPIAL4A_PPIAL4F,PPIAL4A,PPIAL4F,1,TRUE,FALSE,0.291634202,
PPIAL4A_PPIAL4H,PPIAL4A,PPIAL4H,1,TRUE,FALSE,0.246208951,
PPIAL4C_PPIAL4D,PPIAL4C,PPIAL4D,1,TRUE,FALSE,0.176382095,
PPIAL4C_PPIAL4E,PPIAL4C,PPIAL4E,1,TRUE,FALSE,0.16515027,
PPIAL4C_PPIAL4F,PPIAL4C,PPIAL4F,1,TRUE,FALSE,0.185878575,
PPIAL4C_PPIAL4H,PPIAL4C,PPIAL4H,1,TRUE,FALSE,0.139435649,
PPIAL4D_PPIAL4E,PPIAL4D,PPIAL4E,1,TRUE,FALSE,0.174572259,
PPIAL4D_PPIAL4F,PPIAL4D,PPIAL4F,1,TRUE,FALSE,0.199966982,
PPIAL4D_PPIAL4H,PPIAL4D,PPIAL4H,1,TRUE,FALSE,0.145133942,
PPIAL4E_PPIAL4F,PPIAL4E,PPIAL4F,1,TRUE,FALSE,0.225431919,
PPIAL4E_PPIAL4H,PPIAL4E,PPIAL4H,1,TRUE,FALSE,0.184368253,
PPIAL4F_PPIAL4H,PPIAL4F,PPIAL4H,1,TRUE,FALSE,0.203705177,
PRAMEF10_PRAMEF11,PRAMEF10,PRAMEF11,2,TRUE,TRUE,0.058091965,0.188058436
PRAMEF10_PRAMEF13,PRAMEF10,PRAMEF13,1,TRUE,FALSE,0.092447951,
PRAMEF10_PRAMEF14,PRAMEF10,PRAMEF14,1,TRUE,FALSE,0.062942386,
PRAMEF10_PRAMEF15,PRAMEF10,PRAMEF15,1,TRUE,FALSE,0.060641389,
PRAMEF10_PRAMEF17,PRAMEF10,PRAMEF17,1,TRUE,FALSE,0.089430742,
PRAMEF10_PRAMEF19,PRAMEF10,PRAMEF19,1,TRUE,FALSE,0.053294074,
PRAMEF10_PRAMEF20,PRAMEF10,PRAMEF20,1,TRUE,FALSE,0.058597948,
PRAMEF10_PRAMEF25,PRAMEF10,PRAMEF25,1,TRUE,FALSE,0.075931095,
PRAMEF10_PRAMEF26,PRAMEF10,PRAMEF26,1,TRUE,FALSE,0.094751209,
PRAMEF10_PRAMEF27,PRAMEF10,PRAMEF27,1,TRUE,FALSE,0.103624642,
PRAMEF10_PRAMEF33,PRAMEF10,PRAMEF33,1,TRUE,FALSE,0.086660095,
PRAMEF11_PRAMEF13,PRAMEF11,PRAMEF13,2,TRUE,TRUE,0.069980465,0.213859081
PRAMEF11_PRAMEF14,PRAMEF11,PRAMEF14,2,TRUE,TRUE,0.063921936,0.214853868
PRAMEF11_PRAMEF15,PRAMEF11,PRAMEF15,2,TRUE,TRUE,0.098450154,0.234825581
PRAMEF11_PRAMEF17,PRAMEF11,PRAMEF17,2,TRUE,TRUE,0.056522071,0.168304309
PRAMEF11_PRAMEF19,PRAMEF11,PRAMEF19,2,TRUE,TRUE,0.060068462,0.182291061
PRAMEF11_PRAMEF20,PRAMEF11,PRAMEF20,2,TRUE,TRUE,0.071870312,0.219562724
PRAMEF11_PRAMEF25,PRAMEF11,PRAMEF25,2,TRUE,TRUE,0.090744145,0.216026038
PRAMEF11_PRAMEF26,PRAMEF11,PRAMEF26,2,TRUE,TRUE,0.093398906,0.201502517
PRAMEF11_PRAMEF27,PRAMEF11,PRAMEF27,2,TRUE,TRUE,0.102407642,0.233472407
PRAMEF11_PRAMEF33,PRAMEF11,PRAMEF33,2,TRUE,TRUE,0.06554015,0.204195514
PRAMEF13_PRAMEF14,PRAMEF13,PRAMEF14,1,TRUE,FALSE,0.082044989,
PRAMEF13_PRAMEF15,PRAMEF13,PRAMEF15,1,TRUE,FALSE,0.108041048,
PRAMEF13_PRAMEF17,PRAMEF13,PRAMEF17,1,TRUE,FALSE,0.089134127,
PRAMEF13_PRAMEF19,PRAMEF13,PRAMEF19,1,TRUE,FALSE,0.065724365,
PRAMEF13_PRAMEF20,PRAMEF13,PRAMEF20,1,TRUE,FALSE,0.077050321,
PRAMEF13_PRAMEF25,PRAMEF13,PRAMEF25,1,TRUE,FALSE,0.098032638,
PRAMEF13_PRAMEF26,PRAMEF13,PRAMEF26,1,TRUE,FALSE,0.098032638,
PRAMEF13_PRAMEF27,PRAMEF13,PRAMEF27,1,TRUE,FALSE,0.08794798,
PRAMEF13_PRAMEF33,PRAMEF13,PRAMEF33,1,TRUE,FALSE,0.071635045,
PRAMEF14_PRAMEF15,PRAMEF14,PRAMEF15,1,TRUE,FALSE,0.063142791,
PRAMEF14_PRAMEF17,PRAMEF14,PRAMEF17,1,TRUE,FALSE,0.060592819,
PRAMEF14_PRAMEF19,PRAMEF14,PRAMEF19,1,TRUE,FALSE,0.061917599,
PRAMEF14_PRAMEF20,PRAMEF14,PRAMEF20,1,TRUE,FALSE,0.066701636,
PRAMEF14_PRAMEF25,PRAMEF14,PRAMEF25,1,TRUE,FALSE,0.052492995,
PRAMEF14_PRAMEF26,PRAMEF14,PRAMEF26,1,TRUE,FALSE,0.057619039,
PRAMEF14_PRAMEF27,PRAMEF14,PRAMEF27,1,TRUE,FALSE,0.082528748,
PRAMEF14_PRAMEF33,PRAMEF14,PRAMEF33,1,TRUE,FALSE,0.073978998,
PRAMEF15_PRAMEF17,PRAMEF15,PRAMEF17,1,TRUE,FALSE,0.060406234,
PRAMEF15_PRAMEF19,PRAMEF15,PRAMEF19,1,TRUE,FALSE,0.057297364,
PRAMEF15_PRAMEF20,PRAMEF15,PRAMEF20,1,TRUE,FALSE,0.068566494,
PRAMEF15_PRAMEF25,PRAMEF15,PRAMEF25,1,TRUE,FALSE,0.090874717,
PRAMEF15_PRAMEF26,PRAMEF15,PRAMEF26,1,TRUE,FALSE,0.093828902,
PRAMEF15_PRAMEF27,PRAMEF15,PRAMEF27,1,TRUE,FALSE,0.102895416,
PRAMEF15_PRAMEF33,PRAMEF15,PRAMEF33,1,TRUE,FALSE,0.077258289,
PRAMEF17_PRAMEF19,PRAMEF17,PRAMEF19,1,TRUE,FALSE,0.052747287,
PRAMEF17_PRAMEF20,PRAMEF17,PRAMEF20,1,TRUE,FALSE,0.055074573,
PRAMEF17_PRAMEF25,PRAMEF17,PRAMEF25,1,TRUE,FALSE,0.055383898,
PRAMEF17_PRAMEF26,PRAMEF17,PRAMEF26,1,TRUE,FALSE,0.06550739,
PRAMEF17_PRAMEF27,PRAMEF17,PRAMEF27,1,TRUE,FALSE,0.073071696,
PRAMEF17_PRAMEF33,PRAMEF17,PRAMEF33,1,TRUE,FALSE,0.075114191,
PRAMEF19_PRAMEF20,PRAMEF19,PRAMEF20,1,TRUE,FALSE,0.0601216,
PRAMEF19_PRAMEF25,PRAMEF19,PRAMEF25,1,TRUE,FALSE,0.047144718,
PRAMEF19_PRAMEF26,PRAMEF19,PRAMEF26,1,TRUE,FALSE,0.049657546,
PRAMEF19_PRAMEF27,PRAMEF19,PRAMEF27,1,TRUE,FALSE,0.078087971,
PRAMEF19_PRAMEF33,PRAMEF19,PRAMEF33,1,TRUE,FALSE,0.061272684,
PRAMEF20_PRAMEF25,PRAMEF20,PRAMEF25,1,TRUE,FALSE,0.059735261,
PRAMEF20_PRAMEF26,PRAMEF20,PRAMEF26,1,TRUE,FALSE,0.059688933,
PRAMEF20_PRAMEF27,PRAMEF20,PRAMEF27,1,TRUE,FALSE,0.080144748,
PRAMEF20_PRAMEF33,PRAMEF20,PRAMEF33,1,TRUE,FALSE,0.069746606,
PRAMEF25_PRAMEF27,PRAMEF25,PRAMEF27,1,TRUE,FALSE,0.128107235,
PRAMEF25_PRAMEF33,PRAMEF25,PRAMEF33,1,TRUE,FALSE,0.052053444,
PRAMEF26_PRAMEF27,PRAMEF26,PRAMEF27,1,TRUE,FALSE,0.127432629,
PRAMEF26_PRAMEF33,PRAMEF26,PRAMEF33,1,TRUE,FALSE,0.052053444,
PRAMEF27_PRAMEF33,PRAMEF27,PRAMEF33,1,TRUE,FALSE,0.079905316,
PRAMEF2_PRAMEF10,PRAMEF2,PRAMEF10,2,TRUE,TRUE,0.073085025,0.090585344
PRAMEF2_PRAMEF11,PRAMEF2,PRAMEF11,2,TRUE,TRUE,0.065565117,0.117558047
PRAMEF2_PRAMEF13,PRAMEF2,PRAMEF13,2,TRUE,TRUE,0.118927442,0.123626903
PRAMEF2_PRAMEF14,PRAMEF2,PRAMEF14,2,TRUE,TRUE,0.093290679,0.124680087
PRAMEF2_PRAMEF15,PRAMEF2,PRAMEF15,2,TRUE,TRUE,0.067304343,0.086358577
PRAMEF2_PRAMEF17,PRAMEF2,PRAMEF17,2,TRUE,TRUE,0.07275264,0.087350219
PRAMEF2_PRAMEF19,PRAMEF2,PRAMEF19,2,TRUE,TRUE,0.058758184,0.073796265
PRAMEF2_PRAMEF20,PRAMEF2,PRAMEF20,2,TRUE,TRUE,0.066631258,0.08826638
PRAMEF2_PRAMEF25,PRAMEF2,PRAMEF25,2,TRUE,TRUE,0.060702883,0.070725754
PRAMEF2_PRAMEF26,PRAMEF2,PRAMEF26,2,TRUE,TRUE,0.060520679,0.064593732
PRAMEF2_PRAMEF27,PRAMEF2,PRAMEF27,2,TRUE,TRUE,0.096306346,0.115777574
PRAMEF2_PRAMEF33,PRAMEF2,PRAMEF33,2,TRUE,TRUE,0.082559943,0.121925481
PRAMEF2_PRAMEF5,PRAMEF2,PRAMEF5,2,TRUE,TRUE,0.066682026,0.084481522
PRAMEF2_PRAMEF6,PRAMEF2,PRAMEF6,2,TRUE,TRUE,0.081395976,0.087206192
PRAMEF2_PRAMEF7,PRAMEF2,PRAMEF7,2,TRUE,TRUE,0.079237379,0.092219904
PRAMEF2_PRAMEF8,PRAMEF2,PRAMEF8,2,TRUE,TRUE,0.076079674,0.092037722
PRAMEF2_PRAMEF9,PRAMEF2,PRAMEF9,2,TRUE,TRUE,0.068318948,0.085691489
PRAMEF5_PRAMEF10,PRAMEF5,PRAMEF10,1,TRUE,FALSE,0.09429957,
PRAMEF5_PRAMEF11,PRAMEF5,PRAMEF11,2,TRUE,TRUE,0.08670529,0.221366003
PRAMEF5_PRAMEF13,PRAMEF5,PRAMEF13,1,TRUE,FALSE,0.078564242,
PRAMEF5_PRAMEF14,PRAMEF5,PRAMEF14,1,TRUE,FALSE,0.064939067,
PRAMEF5_PRAMEF15,PRAMEF5,PRAMEF15,1,TRUE,FALSE,0.094257265,
PRAMEF5_PRAMEF17,PRAMEF5,PRAMEF17,1,TRUE,FALSE,0.065557145,
PRAMEF5_PRAMEF19,PRAMEF5,PRAMEF19,1,TRUE,FALSE,0.05773956,
PRAMEF5_PRAMEF20,PRAMEF5,PRAMEF20,1,TRUE,FALSE,0.06890519,
PRAMEF5_PRAMEF25,PRAMEF5,PRAMEF25,1,TRUE,FALSE,0.114823639,
PRAMEF5_PRAMEF26,PRAMEF5,PRAMEF26,1,TRUE,FALSE,0.126840547,
PRAMEF5_PRAMEF27,PRAMEF5,PRAMEF27,1,TRUE,FALSE,0.14899604,
PRAMEF5_PRAMEF33,PRAMEF5,PRAMEF33,1,TRUE,FALSE,0.068710096,
PRAMEF5_PRAMEF6,PRAMEF5,PRAMEF6,1,TRUE,FALSE,0.12793003,
PRAMEF5_PRAMEF7,PRAMEF5,PRAMEF7,1,TRUE,FALSE,0.064253137,
PRAMEF5_PRAMEF8,PRAMEF5,PRAMEF8,1,TRUE,FALSE,0.064825766,
PRAMEF5_PRAMEF9,PRAMEF5,PRAMEF9,1,TRUE,FALSE,0.09489876,
PRAMEF6_PRAMEF10,PRAMEF6,PRAMEF10,1,TRUE,FALSE,0.095243543,
PRAMEF6_PRAMEF11,PRAMEF6,PRAMEF11,2,TRUE,TRUE,0.082164466,0.242277861
PRAMEF6_PRAMEF13,PRAMEF6,PRAMEF13,1,TRUE,FALSE,0.082872532,
PRAMEF6_PRAMEF14,PRAMEF6,PRAMEF14,1,TRUE,FALSE,0.068166651,
PRAMEF6_PRAMEF15,PRAMEF6,PRAMEF15,1,TRUE,FALSE,0.084083982,
PRAMEF6_PRAMEF17,PRAMEF6,PRAMEF17,1,TRUE,FALSE,0.070757538,
PRAMEF6_PRAMEF19,PRAMEF6,PRAMEF19,1,TRUE,FALSE,0.062900782,
PRAMEF6_PRAMEF20,PRAMEF6,PRAMEF20,1,TRUE,FALSE,0.075889297,
PRAMEF6_PRAMEF25,PRAMEF6,PRAMEF25,1,TRUE,FALSE,0.122704342,
PRAMEF6_PRAMEF26,PRAMEF6,PRAMEF26,1,TRUE,FALSE,0.127586022,
PRAMEF6_PRAMEF27,PRAMEF6,PRAMEF27,1,TRUE,FALSE,0.140648648,
PRAMEF6_PRAMEF33,PRAMEF6,PRAMEF33,1,TRUE,FALSE,0.074039891,
PRAMEF6_PRAMEF7,PRAMEF6,PRAMEF7,1,TRUE,FALSE,0.078585915,
PRAMEF6_PRAMEF8,PRAMEF6,PRAMEF8,1,TRUE,FALSE,0.077456892,
PRAMEF6_PRAMEF9,PRAMEF6,PRAMEF9,1,TRUE,FALSE,0.088403247,
PRAMEF7_PRAMEF10,PRAMEF7,PRAMEF10,1,TRUE,FALSE,0.061875932,
PRAMEF7_PRAMEF11,PRAMEF7,PRAMEF11,2,TRUE,TRUE,0.065580897,0.212199256
PRAMEF7_PRAMEF13,PRAMEF7,PRAMEF13,1,TRUE,FALSE,0.106197923,
PRAMEF7_PRAMEF14,PRAMEF7,PRAMEF14,1,TRUE,FALSE,0.066986024,
PRAMEF7_PRAMEF15,PRAMEF7,PRAMEF15,1,TRUE,FALSE,0.065620407,
PRAMEF7_PRAMEF17,PRAMEF7,PRAMEF17,1,TRUE,FALSE,0.063742831,
PRAMEF7_PRAMEF19,PRAMEF7,PRAMEF19,1,TRUE,FALSE,0.057575591,
PRAMEF7_PRAMEF20,PRAMEF7,PRAMEF20,1,TRUE,FALSE,0.064439379,
PRAMEF7_PRAMEF25,PRAMEF7,PRAMEF25,1,TRUE,FALSE,0.062814459,
PRAMEF7_PRAMEF26,PRAMEF7,PRAMEF26,1,TRUE,FALSE,0.073430039,
PRAMEF7_PRAMEF27,PRAMEF7,PRAMEF27,1,TRUE,FALSE,0.093986116,
PRAMEF7_PRAMEF33,PRAMEF7,PRAMEF33,1,TRUE,FALSE,0.077958785,
PRAMEF7_PRAMEF8,PRAMEF7,PRAMEF8,1,TRUE,FALSE,0.109674156,
PRAMEF7_PRAMEF9,PRAMEF7,PRAMEF9,1,TRUE,FALSE,0.069207884,
PRAMEF8_PRAMEF10,PRAMEF8,PRAMEF10,1,TRUE,FALSE,0.061380699,
PRAMEF8_PRAMEF11,PRAMEF8,PRAMEF11,2,TRUE,TRUE,0.064796776,0.20389156
PRAMEF8_PRAMEF13,PRAMEF8,PRAMEF13,1,TRUE,FALSE,0.113031894,
PRAMEF8_PRAMEF14,PRAMEF8,PRAMEF14,1,TRUE,FALSE,0.066805787,
PRAMEF8_PRAMEF15,PRAMEF8,PRAMEF15,1,TRUE,FALSE,0.063499533,
PRAMEF8_PRAMEF17,PRAMEF8,PRAMEF17,1,TRUE,FALSE,0.06434951,
PRAMEF8_PRAMEF19,PRAMEF8,PRAMEF19,1,TRUE,FALSE,0.058552336,
PRAMEF8_PRAMEF20,PRAMEF8,PRAMEF20,1,TRUE,FALSE,0.060992759,
PRAMEF8_PRAMEF25,PRAMEF8,PRAMEF25,1,TRUE,FALSE,0.05849291,
PRAMEF8_PRAMEF26,PRAMEF8,PRAMEF26,1,TRUE,FALSE,0.071461782,
PRAMEF8_PRAMEF27,PRAMEF8,PRAMEF27,1,TRUE,FALSE,0.084246971,
PRAMEF8_PRAMEF33,PRAMEF8,PRAMEF33,1,TRUE,FALSE,0.080530591,
PRAMEF8_PRAMEF9,PRAMEF8,PRAMEF9,1,TRUE,FALSE,0.063016787,
PRAMEF9_PRAMEF10,PRAMEF9,PRAMEF10,1,TRUE,FALSE,0.060792547,
PRAMEF9_PRAMEF11,PRAMEF9,PRAMEF11,2,TRUE,TRUE,0.102973178,0.246140987
PRAMEF9_PRAMEF13,PRAMEF9,PRAMEF13,1,TRUE,FALSE,0.109894268,
PRAMEF9_PRAMEF14,PRAMEF9,PRAMEF14,1,TRUE,FALSE,0.065530792,
PRAMEF9_PRAMEF15,PRAMEF9,PRAMEF15,1,TRUE,FALSE,0.104530834,
PRAMEF9_PRAMEF17,PRAMEF9,PRAMEF17,1,TRUE,FALSE,0.061275568,
PRAMEF9_PRAMEF19,PRAMEF9,PRAMEF19,1,TRUE,FALSE,0.060710587,
PRAMEF9_PRAMEF20,PRAMEF9,PRAMEF20,1,TRUE,FALSE,0.07163278,
PRAMEF9_PRAMEF25,PRAMEF9,PRAMEF25,1,TRUE,FALSE,0.093945891,
PRAMEF9_PRAMEF26,PRAMEF9,PRAMEF26,1,TRUE,FALSE,0.094839409,
PRAMEF9_PRAMEF27,PRAMEF9,PRAMEF27,1,TRUE,FALSE,0.117010325,
PRAMEF9_PRAMEF33,PRAMEF9,PRAMEF33,1,TRUE,FALSE,0.076198399,
PRB1_PRB3,PRB1,PRB3,1,TRUE,FALSE,0.001190151,
PRR20A_PRR20B,PRR20A,PRR20B,1,TRUE,FALSE,0.1319152,
PRR20A_PRR20C,PRR20A,PRR20C,1,TRUE,FALSE,0.1331732,
PRR20A_PRR20D,PRR20A,PRR20D,1,TRUE,FALSE,0.13031791,
PRR20A_PRR20E,PRR20A,PRR20E,1,TRUE,FALSE,0.13276523,
PRR20B_PRR20C,PRR20B,PRR20C,1,TRUE,FALSE,0.13146678,
PRR20B_PRR20D,PRR20B,PRR20D,1,TRUE,FALSE,0.12861148,
PRR20B_PRR20E,PRR20B,PRR20E,1,TRUE,FALSE,0.1323904,
PRR20C_PRR20D,PRR20C,PRR20D,1,TRUE,FALSE,0.1349848,
PRR20C_PRR20E,PRR20C,PRR20E,1,TRUE,FALSE,0.12790461,
PRR20D_PRR20E,PRR20D,PRR20E,1,TRUE,FALSE,0.12504931,
PRR23D1_PRR23D2,PRR23D1,PRR23D2,1,TRUE,FALSE,0.120101579,
PRY_PRY2,PRY,PRY2,1,TRUE,FALSE,0.119412139,
RAB6C_RAB36,RAB6C,RAB36,2,TRUE,TRUE,0.007148015,0.001430255
RAB6C_RAB6D,RAB6C,RAB6D,1,TRUE,FALSE,0.100212976,
RAB6D_RAB36,RAB6D,RAB36,2,TRUE,TRUE,0.000260307,0.000258288
RBMY1A1_RBMY1B,RBMY1A1,RBMY1B,1,TRUE,FALSE,0.134681106,
RBMY1A1_RBMY1D,RBMY1A1,RBMY1D,1,TRUE,FALSE,0.140641734,
RBMY1A1_RBMY1E,RBMY1A1,RBMY1E,1,TRUE,FALSE,0.131218269,
RBMY1A1_RBMY1F,RBMY1A1,RBMY1F,1,TRUE,FALSE,0.143563032,
RBMY1A1_RBMY1J,RBMY1A1,RBMY1J,1,TRUE,FALSE,0.131165832,
RBMY1B_RBMY1D,RBMY1B,RBMY1D,1,TRUE,FALSE,0.150290415,
RBMY1B_RBMY1E,RBMY1B,RBMY1E,1,TRUE,FALSE,0.13576895,
RBMY1B_RBMY1F,RBMY1B,RBMY1F,1,TRUE,FALSE,0.139457822,
RBMY1B_RBMY1J,RBMY1B,RBMY1J,1,TRUE,FALSE,0.132768407,
RBMY1D_RBMY1E,RBMY1D,RBMY1E,1,TRUE,FALSE,0.14106819,
RBMY1D_RBMY1F,RBMY1D,RBMY1F,1,TRUE,FALSE,0.135185331,
RBMY1D_RBMY1J,RBMY1D,RBMY1J,1,TRUE,FALSE,0.127995923,
RBMY1E_RBMY1F,RBMY1E,RBMY1F,1,TRUE,FALSE,0.136379421,
RBMY1E_RBMY1J,RBMY1E,RBMY1J,1,TRUE,FALSE,0.130394846,
RBMY1F_RBMY1J,RBMY1F,RBMY1J,1,TRUE,FALSE,0.245578304,
RGPD1_RGPD2,RGPD1,RGPD2,1,TRUE,FALSE,0.15578021,
RGPD1_RGPD3,RGPD1,RGPD3,1,TRUE,FALSE,0.08217598,
RGPD1_RGPD5,RGPD1,RGPD5,1,TRUE,FALSE,0.19696905,
RGPD1_RGPD6,RGPD1,RGPD6,1,TRUE,FALSE,0.17948402,
RGPD1_RGPD8,RGPD1,RGPD8,1,TRUE,FALSE,0.18026137,
RGPD2_RGPD3,RGPD2,RGPD3,1,TRUE,FALSE,0.08591036,
RGPD2_RGPD5,RGPD2,RGPD5,1,TRUE,FALSE,0.1921592,
